id	line	col	operator	original	replacement	pytest_rc	self_run_rc	status	seconds	last_output
93	340	26	str-const	"matrix"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
94	341	7	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
95	349	25	str-const	"include"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_labels_from_matrix_include_are_resolved | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 4 passed in 0.24s
96	352	39	boolop	and	or	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.68s
97	355	7	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
98	358	4	return-none	return list(dict.fromkeys(values))	return None	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
99	375	25	str-const	"labels"	""	1	0	killed	2.3	FAILED tests/test_workflow_command_checks.py::TestRunsOnResolution::test_a_runner_group_resolves_through_its_labels | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 128 passed in 1.58s
100	382	17	compare	is	is not	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
101	387	12	loop-jump	continue	break	1	0	killed	2.3	FAILED tests/test_workflow_command_checks.py::TestRunsOnResolution::test_a_list_resolves_every_entry | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 127 passed in 1.59s
102	388	28	str-const	"inner"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
103	389	28	str-const	"matrix."	""	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.72s
104	390	51	str-const	"matrix."	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
105	391	22	compare	is	is not	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
106	397	4	return-none	return resolved, unresolved	return None	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
107	403	56	str-const	"runs-on"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.27s
108	409	37	int-const	1	2	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_supported_labels_pass | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 3 passed in 0.24s
109	410	21	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
110	411	16	loop-jump	continue	break	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
111	412	21	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
112	451	25	compare	==	!=	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.26s
113	451	28	str-const	"run"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.27s
114	451	34	boolop	and	or	1	0	killed	1.9	FAILED tests/test_workflow_command_checks.py::TestRepositoryWorkflows::test_repository_workflows_pass | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 98 passed in 1.16s
115	452	27	str-const	"."	""	0	0	survived	2.8	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.66s
116	452	45	str-const	"run"	""	0	0	survived	2.8	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.66s
117	453	27	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.24s
118	453	31	str-const	"env"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.23s
119	453	38	str-const	"with"	""	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.68s
120	453	46	boolop	and	or	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.24s
121	456	35	str-const	"."	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_posix_single_quoting_in_windows_command_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 14 passed in 0.25s
122	470	27	str-const	"dq"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.25s
123	470	33	compare	is not	is	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.25s
124	471	62	str-const	"dq"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.25s
125	473	38	str-const	"sq"	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestExpressionSyntax::test_the_check_inspects_something | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 57 passed in 0.40s
126	474	39	int-const	1	2	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.23s
127	476	62	str-const	"exec"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.25s
128	498	28	str-const	"defaults"	""	1	0	killed	2.3	FAILED tests/test_workflow_command_checks.py::TestEveryWindowsCommandKeyIsChecked::test_a_job_default_cmd_shell_is_honoured | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 172 passed in 1.57s
129	498	48	str-const	"run"	""	1	0	killed	2.3	FAILED tests/test_workflow_command_checks.py::TestEveryWindowsCommandKeyIsChecked::test_a_job_default_cmd_shell_is_honoured | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 172 passed in 1.60s
130	498	63	str-const	"shell"	""	1	0	killed	2.3	FAILED tests/test_workflow_command_checks.py::TestEveryWindowsCommandKeyIsChecked::test_a_job_default_cmd_shell_is_honoured | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 172 passed in 1.60s
131	499	24	str-const	"steps"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_shell_cmd_run_step_is_checked | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 16 passed in 0.25s
132	500	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
133	501	12	loop-jump	continue	break	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.71s
134	503	15	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_shell_cmd_run_step_is_checked | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 16 passed in 0.25s
135	504	16	loop-jump	continue	break	0	0	survived	2.8	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.64s
136	505	29	str-const	"shell"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_shell_cmd_run_step_is_checked | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 16 passed in 0.25s
137	506	31	str-const	"run"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_shell_cmd_run_step_is_checked | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 16 passed in 0.24s
138	507	21	compare	==	!=	1	0	killed	0.9	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.24s
139	507	24	str-const	"cmd"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_shell_cmd_run_step_is_checked | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 16 passed in 0.25s
140	507	30	boolop	and	or	1	0	killed	0.9	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.23s
141	515	30	str-const	"."	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.24s
142	515	35	int-const	1	2	0	0	survived	2.8	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.64s
143	515	39	int-const	1	2	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_posix_single_quoting_in_windows_command_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 14 passed in 0.24s
144	516	15	compare	in	not in	1	0	killed	0.9	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.24s
145	520	43	int-const	1	2	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_double_quoting_in_windows_command_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 15 passed in 0.24s
146	521	29	int-const	0	1	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_posix_single_quoting_in_windows_command_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 14 passed in 0.27s
147	528	24	str-const	"Windows command uses POSIX single-quoting: "	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_posix_single_quoting_in_windows_command_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 14 passed in 0.26s
148	529	26	str-const	", "	""	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.67s
149	529	60	int-const	4	5	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.71s
150	549	11	str-const	"\n"	""	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestShellParseability::test_unbalanced_quote_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 18 passed in 0.26s
151	549	16	compare	in	not in	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestShellParseability::test_unbalanced_quote_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 18 passed in 0.25s
152	549	27	boolop	or	and	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestShellParseability::test_multi_line_script_is_left_alone | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 19 passed in 0.25s
153	549	30	str-const	"${{"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestShellParseability::test_unbalanced_quote_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 18 passed in 0.25s
154	549	36	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestShellParseability::test_unbalanced_quote_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 18 passed in 0.24s
155	550	12	loop-jump	continue	break	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.68s
156	559	27	str-const	"balance the quoting, or move the command into a script file."	""	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.70s
157	605	24	str-const	"uses"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.26s
158	606	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.26s
159	607	12	loop-jump	continue	break	0	0	survived	2.8	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.64s
160	608	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.25s
161	608	26	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_non_release_steps_are_ignored | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 30 passed in 0.26s
162	609	12	loop-jump	continue	break	0	0	survived	2.9	........................................................................ [ 78%] | ...........................................................              [100%] | 275 passed in 1.67s
163	611	26	str-const	"with"	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.26s
164	612	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.25s
165	614	40	int-const	1	2	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_every_listed_release_action_is_matched | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 32 passed in 0.26s
166	617	11	str-const	"name"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.25s
167	617	18	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.26s
168	635	19	str-const	"body"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_without_append_body_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 0.26s
169	635	26	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.26s
170	635	36	boolop	or	and	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_without_append_body_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 0.26s
171	635	39	str-const	"body_path"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_path_is_covered_too | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 24 passed in 0.26s
172	635	51	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.27s
173	636	20	boolop	and	or	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.26s
174	636	24	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_without_append_body_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 0.25s
175	636	56	str-const	"append_body"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_with_append_body_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 23 passed in 0.26s
176	655	32	str-const	"prerelease"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_stable_release_with_draft_false_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 27 passed in 0.26s
177	656	28	str-const	"prerelease"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
178	656	41	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.25s
179	656	51	boolop	and	or	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.26s
180	656	55	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.27s
181	657	27	str-const	"draft"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
182	658	27	str-const	"draft"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_drafted_by_the_same_condition_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 26 passed in 0.26s
183	658	35	compare	not in	in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_drafted_by_the_same_condition_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 26 passed in 0.30s
184	658	49	boolop	or	and	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
185	659	11	str-const	"files"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.27s
186	659	19	compare	in	not in	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
187	659	29	boolop	and	or	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.25s
188	690	45	str-const	"utf-8"	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestExpressionSyntax::test_the_check_inspects_something | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 57 passed in 0.37s
189	692	8	return-none	return {}	return None	1	0	killed	2.4	FAILED tests/test_workflow_command_checks.py::TestCmakeOptionDefaults::test_a_missing_file_yields_nothing_rather_than_raising | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 240 passed in 1.62s
190	693	4	return-none	return {m.group(1): m.group(2) for m in _CMAKE_OPTION_RE.finditer(text)}	return None	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestExpressionSyntax::test_the_check_inspects_something | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 57 passed in 0.48s
